ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 80C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 80C,,
1.838488,2863.208697,2004.246088,,1.908974,3039.180232,3647.016278,,1.905963,2447.575808,4038.500083,,1.905963,1903.78228,4378.699243,,1.905963,1489.342368,4914.829816,,1.905963,802.2755914,4011.377957,,,,,,1.911985,651.5382247,2606.152899,,1.908974,630.1133039,1575.28326,,1.905963,626.6770409,1880.031123,,1.905963,592.6666468,2074.333264,,1.905963,560.0777363,2240.310945,,1.844306,8473.71427,1694.742854,,1.908974,1155.490832,1733.236248,,1.899941,1186.647331,2373.294661,,1.899941,1107.165249,2767.913123,,1.905963,3552.346614,5328.51992,,1.899941,1188.326539,4159.142887,,1.873396,2798.592866,5037.467158,,,,,,,,,,,,,,,,,,,,,,1.841397,4918.892923,1967.557169,,1.871781,1248.118717,7488.712304,,1.865867,1286.03942,9002.275941,,1.865867,1304.547566,11088.65431,,1.865867,1321.99141,14541.90551,,1.865867,1338.265079,18735.7111,,1.844306,1730.494884,2595.742326,,1.877695,1146.180325,9169.442599,,1.877695,1194.543363,10750.89027,,1.865867,1205.413593,12054.13593,,1.871781,1202.255582,13224.8114,,1.871781,1210.125241,14521.50289,,1.893759,8426.255179,2527.876554,,1.89248,1259.956492,4409.84772,,1.865867,1297.056574,6485.282872,,1.871781,1286.597006,9006.179043,,1.886566,1306.769503,11760.92553,,1.865867,1346.28217,17501.6682,,,,,,,,,,,,,,,,,,,,,,,,
1.841397,2829.026748,1980.318724,,1.911985,3023.516339,3628.219606,,1.908974,2436.087787,4019.544849,,1.908974,1895.330389,4359.259895,,1.908974,1477.935749,4877.187972,,1.908974,811.9320533,4059.660267,,,,,,1.914996,662.0745902,2648.298361,,1.911985,615.6251934,1539.062983,,1.908974,625.4322845,1876.296854,,1.908974,587.4057749,2055.920212,,1.908974,546.496369,2185.985476,,1.847215,8538.437635,1707.687527,,1.911985,1148.80078,1723.201169,,1.902952,1209.433923,2418.867845,,1.902952,1136.196205,2840.490511,,1.908974,3561.719239,5342.578858,,1.902952,1197.602287,4191.608005,,1.876305,2795.070594,5031.127069,,,,,,,,,,,,,,,,,,,,,,1.844306,4838.09108,1935.236432,,1.874738,1231.840876,7391.045258,,1.868824,1275.821565,8930.750957,,1.868824,1303.720268,11081.62228,,1.868824,1314.390865,14458.29952,,1.868824,1336.875002,18716.25002,,1.847215,1705.544932,2558.317398,,1.880652,1160.528899,9284.231189,,1.880652,1203.543008,10831.88707,,1.868824,1192.203486,11922.03486,,1.874738,1199.565071,13195.21578,,1.874738,1204.443921,14453.32705,,1.896668,8331.719879,2499.515964,,1.895437,1251.83603,4381.426105,,1.868824,1310.075611,6550.378056,,1.874738,1297.257708,9080.803954,,1.889523,1312.133748,11809.20373,,1.868824,1344.598288,17479.77775,,,,,,,,,,,,,,,,,,,,,,,,
1.844306,2803.181634,1962.227144,,1.914996,3018.098157,3621.717788,,1.911985,2431.274334,4011.602651,,1.911985,1916.846783,4408.7476,,1.911985,1474.928788,4867.265001,,1.911985,812.4005285,4062.002643,,,,,,1.918007,649.6292329,2598.516932,,1.914996,624.0728564,1560.182141,,1.911985,613.0670657,1839.201197,,1.911985,595.7464338,2085.112518,,1.911985,564.5732982,2258.293193,,1.850124,8313.600035,1662.720007,,1.914996,1140.522402,1710.783602,,1.905963,1186.644306,2373.288611,,1.905963,1123.198133,2807.995333,,1.911985,3598.750199,5398.125298,,1.905963,1194.553844,4180.938453,,1.879214,2858.758618,5145.765513,,,,,,,,,,,,,,,,,,,,,,1.847215,4944.359131,1977.743652,,1.877695,1245.387706,7472.326234,,1.871781,1272.751727,8909.262092,,1.871781,1300.236503,11052.01027,,1.871781,1298.52699,14283.79689,,1.871781,1336.393906,18709.51469,,1.850124,1710.436731,2565.655096,,1.883609,1174.633587,9397.068696,,1.883609,1196.918278,10772.2645,,1.871781,1222.417951,12224.17951,,1.877695,1210.674357,13317.41793,,1.877695,1204.720928,14456.65114,,1.899577,8400.623428,2520.187029,,1.898394,1262.625523,4419.189332,,1.871781,1289.594094,6447.970472,,1.877695,1297.423871,9081.967098,,1.89248,1300.897229,11708.07506,,1.871781,1347.803948,17521.45132,,,,,,,,,,,,,,,,,,,,,,,,
1.847215,2844.145053,1990.901537,,1.918007,3018.582755,3622.299306,,1.914996,2431.706334,4012.315451,,1.914996,1906.099287,4384.02836,,1.914996,1455.702669,4803.818807,,1.914996,802.6643996,4013.321998,,,,,,1.921018,668.5790344,2674.316138,,1.918007,627.6066409,1569.016602,,1.914996,601.8636267,1805.59088,,1.914996,588.8106685,2060.83734,,1.914996,567.6432535,2270.573014,,1.853033,8433.948381,1686.789676,,1.918007,1150.63787,1725.956805,,1.908974,1184.328518,2368.657035,,1.908974,1100.469117,2751.172792,,1.914996,3605.010295,5407.515443,,1.908974,1190.565652,4166.979783,,1.882123,2818.758256,5073.76486,,,,,,,,,,,,,,,,,,,,,,1.850124,4886.888277,1954.755311,,1.880652,1232.689957,7396.139743,,1.874738,1274.94442,8924.610939,,1.874738,1291.794619,10980.25426,,1.874738,1314.334232,14457.67655,,1.874738,1334.331371,18680.63919,,1.853033,1750.219104,2625.328655,,1.886566,1172.699379,9381.595032,,1.886566,1206.147012,10855.32311,,1.874738,1216.022273,12160.22273,,1.880652,1215.052462,13365.57709,,1.880652,1209.989639,14519.87566,,1.902486,8366.305278,2509.891583,,1.901351,1253.834914,4388.422198,,1.874738,1293.581988,6467.909942,,1.880652,1294.334038,9060.338264,,1.895437,1310.014741,11790.13267,,1.874738,1324.243165,17215.16114,,,,,,,,,,,,,,,,,,,,,,,,
1.850124,2815.752711,1971.026898,,1.921018,3034.730053,3641.676064,,1.918007,2423.781315,3999.23917,,1.918007,1895.667402,4360.035025,,1.918007,1444.306639,4766.211908,,1.918007,807.6817765,4038.408883,,,,,,1.924029,636.6156585,2546.462634,,1.921018,629.7650608,1574.412652,,1.918007,613.3431142,1840.029342,,1.918007,606.5157216,2122.805025,,1.918007,581.9704642,2327.881857,,1.855942,8526.545509,1705.309102,,1.921018,1126.108207,1689.16231,,1.911985,1192.140094,2384.280187,,1.911985,1097.282676,2743.20669,,1.918007,3592.472824,5388.709236,,1.911985,1189.811128,4164.33895,,1.885032,2807.872092,5054.169765,,,,,,,,,,,,,,,,,,,,,,1.853033,4770.870306,1908.348122,,1.883609,1238.59659,7431.579542,,1.877695,1261.248006,8828.73604,,1.877695,1296.328907,11018.79571,,1.877695,1300.699838,14307.69822,,1.877695,1327.530938,18585.43313,,1.855942,1772.755598,2659.133397,,1.889523,1148.728856,9189.830848,,1.889523,1184.752327,10662.77094,,1.877695,1220.039277,12200.39277,,1.883609,1201.682838,13218.51122,,1.883609,1239.519151,14874.22981,,1.905395,8308.396128,2492.518838,,1.904308,1235.19454,4323.180891,,1.877695,1311.436307,6557.181535,,1.883609,1288.475546,9019.328825,,1.898394,1287.110139,11583.99125,,1.877695,1334.080832,17343.05082,,,,,,,,,,,,,,,,,,,,,,,,
1.853033,2821.797835,1975.258485,,1.924029,3019.878755,3623.854506,,1.921018,2444.385744,4033.236478,,1.921018,1893.335508,4354.671668,,1.921018,1469.768636,4850.236498,,1.921018,787.7578658,3938.789329,,,,,,1.92704,656.8087665,2627.235066,,1.924029,627.3531934,1568.382983,,1.921018,602.1919189,1806.575757,,1.921018,616.1665427,2156.582899,,1.921018,577.622247,2310.488988,,1.858851,8576.132174,1715.226435,,1.924029,1114.893381,1672.340072,,1.914996,1186.121917,2372.243835,,1.914996,1096.088879,2740.222197,,1.921018,3566.672665,5350.008997,,1.914996,1183.441657,4142.045801,,1.887941,2788.060292,5018.508526,,,,,,,,,,,,,,,,,,,,,,1.855942,4840.25769,1936.103076,,1.886566,1224.936728,7349.620367,,1.880652,1259.717512,8818.022582,,1.880652,1279.742645,10877.81248,,1.880652,1292.669633,14219.36597,,1.880652,1312.07986,18369.11805,,1.858851,1777.148391,2665.722587,,1.89248,1153.267807,9226.142459,,1.89248,1174.084016,10566.75615,,1.880652,1195.510626,11955.10626,,1.886566,1212.737367,13340.11104,,1.886566,1233.806835,14805.68202,,1.908304,8393.580795,2518.074238,,1.907265,1230.107403,4305.375912,,1.880652,1316.508384,6582.54192,,1.886566,1295.832068,9070.824478,,1.901351,1297.392418,11676.53176,,1.880652,1343.7015,17468.11949,,,,,,,,,,,,,,,,,,,,,,,,
1.855942,2830.988824,1981.692177,,1.92704,3011.0159,3613.21908,,1.924029,2428.378438,4006.824422,,1.924029,1892.454807,4352.646055,,1.924029,1467.462738,4842.627035,,1.924029,782.5179534,3912.589767,,,,,,1.930051,648.7437007,2594.974803,,1.92704,620.7157735,1551.789434,,1.924029,601.6592808,1804.977843,,1.924029,607.0692506,2124.742377,,1.924029,566.9698601,2267.879441,,1.86176,8586.151691,1717.230338,,1.92704,1113.658451,1670.487676,,1.918007,1177.385681,2354.771361,,1.918007,1104.339053,2760.847631,,1.924029,3575.408307,5363.11246,,1.918007,1218.026781,4263.093733,,1.89085,2830.461838,5094.831309,,,,,,,,,,,,,,,,,,,,,,1.858851,4911.20929,1964.483716,,1.889523,1226.6697,7360.018201,,1.883609,1264.177233,8849.240634,,1.883609,1288.001548,10948.01316,,1.883609,1304.940842,14354.34926,,1.883609,1318.210949,18454.95329,,1.86176,1728.7054,2593.0581,,1.895437,1147.043099,9176.34479,,1.895437,1157.24373,10415.19357,,1.883609,1203.432332,12034.32332,,1.889523,1200.085622,13200.94185,,1.889523,1218.522986,14622.27584,,1.911213,8282.692292,2484.807688,,1.910222,1227.437916,4296.032705,,1.883609,1295.718149,6478.590745,,1.889523,1296.460797,9075.22558,,1.904308,1278.121305,11503.09175,,1.883609,1336.906127,17379.77965,,,,,,,,,,,,,,,,,,,,,,,,
1.858851,2853.527054,1997.468938,,1.930051,3012.314835,3614.777802,,1.92704,2408.293889,3973.684917,,1.92704,1883.627317,4332.342829,,1.92704,1464.991018,4834.470358,,1.92704,779.0508683,3895.254341,,,,,,1.933062,649.5145004,2598.058002,,1.930051,606.6606409,1516.651602,,1.92704,580.586019,1741.758057,,1.92704,588.9586045,2061.355116,,1.92704,608.3594353,2433.437741,,1.864669,8359.84131,1671.968262,,1.930051,1131.819346,1697.729019,,1.921018,1165.674622,2331.349243,,1.921018,1082.821563,2707.053907,,1.92704,3544.594205,5316.891307,,1.921018,1188.54672,4159.913521,,1.893759,2865.814048,5158.465286,,,,,,,,,,,,,,,,,,,,,,1.86176,4729.103121,1891.641248,,1.89248,1234.456051,7406.736304,,1.886566,1268.842969,8881.900785,,1.886566,1285.83189,10929.57106,,1.886566,1341.193229,14753.12552,,1.886566,1320.412262,18485.77166,,1.864669,1704.030409,2556.045614,,1.898394,1156.652991,9253.223927,,1.898394,1186.321984,10676.89785,,1.886566,1197.484517,11974.84517,,1.89248,1203.432093,13237.75303,,1.89248,1196.745992,14360.9519,,1.914122,8294.638661,2488.391598,,1.913179,1235.174538,4323.110885,,1.886566,1295.997211,6479.986056,,1.89248,1284.588173,8992.11721,,1.907265,1273.870159,11464.83144,,1.886566,1339.943685,17419.26791,,,,,,,,,,,,,,,,,,,,,,,,
1.86176,2769.988769,1938.992139,,1.933062,2978.364099,3574.036918,,1.930051,2393.85093,3949.854034,,1.930051,1884.704517,4334.82039,,1.930051,1456.745967,4807.261692,,1.930051,783.3812033,3916.906016,,,,,,1.936073,639.823005,2559.29202,,1.933062,599.5863978,1498.965994,,1.930051,575.1659274,1725.497782,,1.930051,587.6183912,2056.664369,,1.930051,604.9209367,2419.683747,,1.867578,8056.813398,1611.36268,,1.933062,1117.871611,1676.807416,,1.924029,1151.725892,2303.451783,,1.924029,1089.628287,2724.070716,,1.930051,3575.826722,5363.740082,,1.924029,1188.174446,4158.61056,,1.896668,2775.13445,4995.24201,,,,,,,,,,,,,,,,,,,,,,1.864669,4799.879924,1919.951969,,1.895437,1229.809396,7378.856374,,1.889523,1267.270628,8870.894395,,1.889523,1275.074836,10838.13611,,1.889523,1293.517471,14228.69218,,1.889523,1335.128224,18691.79514,,1.867578,1702.678533,2554.0178,,1.901351,1145.812562,9166.500495,,1.901351,1184.642427,10661.78185,,1.889523,1192.688716,11926.88716,,1.895437,1187.842823,13066.27105,,1.895437,1201.854997,14422.25997,,1.917031,8227.868193,2468.360458,,1.916136,1223.527612,4282.346641,,1.889523,1286.609076,6433.045379,,1.895437,1293.415246,9053.906721,,1.910222,1271.515386,11443.63848,,1.889523,1315.119564,17096.55433,,,,,,,,,,,,,,,,,,,,,,,,
1.864669,2748.032573,1923.622801,,1.936073,2987.220353,3584.664423,,1.933062,2391.81382,3946.492803,,1.933062,1873.461421,4308.961269,,1.933062,1458.211675,4812.098527,,1.933062,758.938681,3794.693405,,,,,,1.939084,646.1608215,2584.643286,,1.936073,626.4924365,1566.231091,,1.933062,580.8735996,1742.620799,,1.933062,570.3269928,1996.144475,,1.933062,548.8089942,2195.235977,,1.870487,8098.678635,1619.735727,,1.936073,1117.85627,1676.784406,,1.92704,1154.201522,2308.403043,,1.92704,1095.98565,2739.964125,,1.933062,3560.967284,5341.450926,,1.92704,1192.529856,4173.854497,,1.899577,2767.964456,4982.33602,,,,,,,,,,,,,,,,,,,,,,1.867578,4677.218583,1870.887433,,1.898394,1218.330471,7309.982825,,1.89248,1266.640313,8866.482192,,1.89248,1268.159538,10779.35608,,1.89248,1298.551206,14284.06326,,1.89248,1323.400975,18527.61365,,1.870487,1710.242536,2565.363803,,1.904308,1138.144906,9105.159245,,1.904308,1163.57073,10472.13657,,1.89248,1192.64119,11926.4119,,1.898394,1185.748694,13043.23564,,1.898394,1199.077306,14388.92767,,1.91994,8326.190427,2497.857128,,1.919093,1231.249079,4309.371776,,1.89248,1275.706823,6378.534115,,1.898394,1297.204676,9080.432733,,1.913179,1250.035863,11250.32277,,1.89248,1310.8819,17041.4647,,,,,,,,,,,,,,,,,,,,,,,,
1.867578,2746.011193,1922.207835,,1.939084,2995.967112,3595.160534,,1.936073,2381.874059,3930.092197,,1.936073,1881.954025,4328.494258,,1.936073,1458.809888,4814.072631,,1.936073,782.8752559,3914.37628,,,,,,1.942095,655.9319496,2623.727798,,1.939084,605.742,1514.355,,1.936073,589.867951,1769.603853,,1.936073,571.2546732,1999.391356,,1.936073,551.9623642,2207.849457,,1.873396,8257.149343,1651.429869,,1.939084,1119.080544,1678.620815,,1.930051,1163.986348,2327.972695,,1.930051,1107.319672,2768.299181,,1.936073,3528.318534,5292.477801,,1.930051,1198.345783,4194.210242,,1.902486,2821.852514,5079.334525,,,,,,,,,,,,,,,,,,,,,,1.870487,4667.568349,1867.02734,,1.901351,1222.894162,7337.36497,,1.895437,1247.897538,8735.282766,,1.895437,1251.627359,10638.83255,,1.895437,1280.275834,14083.03418,,1.895437,1303.204178,18244.85849,,1.873396,1691.589683,2537.384525,,1.907265,1133.574253,9068.594027,,1.907265,1128.727415,10158.54674,,1.895437,1183.374438,11833.74438,,1.901351,1191.485181,13106.33699,,1.901351,1192.040522,14304.48627,,1.922849,8432.531545,2529.759463,,1.92205,1237.300936,4330.553277,,1.895437,1277.738984,6388.69492,,1.901351,1287.79903,9014.593211,,1.916136,1267.456335,11407.10701,,1.895437,1297.825111,16871.72645,,,,,,,,,,,,,,,,,,,,,,,,
1.870487,2754.446822,1928.112775,,1.942095,2989.431464,3587.317757,,1.939084,2386.070532,3937.016378,,1.939084,1881.705331,4327.922262,,1.939084,1452.463743,4793.130351,,1.939084,785.6335281,3928.16764,,,,,,1.945106,639.5774106,2558.309642,,1.942095,605.1068508,1512.767127,,1.939084,583.3486982,1750.046095,,1.939084,588.0656262,2058.229692,,1.939084,549.6394359,2198.557744,,1.876305,8491.514518,1698.302904,,1.942095,1119.100386,1678.65058,,1.933062,1152.454449,2304.908897,,1.933062,1084.662022,2711.655056,,1.939084,3518.526,5277.789,,1.933062,1174.722761,4111.529662,,1.905395,2825.791015,5086.423826,,,,,,,,,,,,,,,,,,,,,,1.873396,4566.372111,1826.548844,,1.904308,1230.48276,7382.896562,,1.898394,1265.039025,8855.273174,,1.898394,1260.342628,10712.91233,,1.898394,1292.515372,14217.66909,,1.898394,1317.411656,18443.76318,,1.876305,1709.022151,2563.533226,,1.910222,1134.661705,9077.29364,,1.910222,1145.325266,10307.9274,,1.898394,1183.983549,11839.83549,,1.904308,1170.819898,12879.01888,,1.904308,1191.964076,14303.56891,,1.925758,8303.582144,2491.074643,,1.925007,1219.56924,4268.492341,,1.898394,1290.746984,6453.734922,,1.904308,1268.291607,8878.041252,,1.919093,1292.9742,11636.7678,,1.898394,1294.035228,16822.45797,,,,,,,,,,,,,,,,,,,,,,,,
1.873396,2764.802614,1935.36183,,1.945106,2984.517574,3581.421089,,1.942095,2398.843273,3958.091401,,1.942095,1898.46102,4366.460347,,1.942095,1444.748877,4767.671294,,1.942095,780.691792,3903.45896,,,,,,1.948117,625.5137757,2502.055103,,1.945106,593.5534917,1483.883729,,1.942095,602.0228255,1806.068476,,1.942095,599.7133127,2098.996594,,1.942095,577.0473009,2308.189204,,1.879214,8595.186676,1719.037335,,1.945106,1144.092799,1716.139199,,1.936073,1142.93762,2285.875239,,1.936073,1077.317308,2693.293271,,1.942095,3528.745483,5293.118224,,1.936073,1179.017632,4126.561713,,1.908304,2833.008359,5099.415047,,,,,,,,,,,,,,,,,,,,,,1.876305,4628.361337,1851.344535,,1.907265,1216.791374,7300.748243,,1.901351,1286.04933,9002.345311,,1.901351,1267.957349,10777.63747,,1.901351,1286.175826,14147.93409,,1.901351,1302.278534,18231.89948,,1.879214,1725.317116,2587.975674,,1.913179,1141.75284,9134.022719,,1.913179,1149.918315,10349.26483,,1.901351,1189.232777,11892.32777,,1.907265,1160.981126,12770.79239,,1.907265,1186.178298,14234.13957,,1.928667,8260.24831,2478.074493,,1.927964,1219.56646,4268.482609,,1.901351,1300.231871,6501.159354,,1.907265,1265.967435,8861.772047,,1.92205,1251.510225,11263.59203,,1.901351,1312.871758,17067.33285,,,,,,,,,,,,,,,,,,,,,,,,
1.876305,2759.553833,1931.687683,,1.948117,2976.627289,3571.952747,,1.945106,2366.984648,3905.524669,,1.945106,1875.059833,4312.637616,,1.945106,1441.829285,4758.03664,,1.945106,772.7080813,3863.540406,,,,,,1.951128,642.699971,2570.799884,,1.948117,593.4406575,1483.601644,,1.945106,604.6055081,1813.816524,,1.945106,594.4173893,2080.460863,,1.945106,551.4643735,2205.857494,,1.882123,8677.052347,1735.410469,,1.948117,1130.036294,1695.05444,,1.939084,1141.587248,2283.174495,,1.939084,1073.188752,2682.971879,,1.945106,3539.244534,5308.866801,,1.939084,1191.466559,4170.132957,,1.911213,2836.615189,5105.907339,,,,,,,,,,,,,,,,,,,,,,1.879214,4579.198393,1831.679357,,1.910222,1206.564835,7239.389013,,1.904308,1281.828107,8972.796751,,1.904308,1266.497134,10765.22564,,1.904308,1288.78405,14176.62455,,1.904308,1308.879164,18324.3083,,1.882123,1725.117848,2587.676772,,1.916136,1125.051061,9000.408491,,1.916136,1151.000411,10359.0037,,1.904308,1176.098548,11760.98548,,1.910222,1183.771341,13021.48475,,1.913179,1215.006743,14580.08092,,1.931576,8147.018275,2444.105483,,1.930921,1206.097054,4221.33969,,1.904308,1283.787687,6418.938437,,1.910222,1265.543428,8858.803994,,1.925007,1246.69189,11220.22701,,1.904308,1306.743189,16987.66145,,,,,,,,,,,,,,,,,,,,,,,,
1.879214,2741.379888,1918.965922,,1.951128,2948.015846,3537.619015,,1.948117,2364.472755,3901.380046,,1.948117,1871.256035,4303.88888,,1.948117,1442.502743,4760.259051,,1.948117,760.2053452,3801.026726,,,,,,1.954139,629.178565,2516.71426,,1.951128,594.9832265,1487.458066,,1.948117,573.4170601,1720.25118,,1.948117,572.5460631,2003.911221,,1.948117,517.8203416,2071.281367,,1.885032,8592.755014,1718.551003,,1.951128,1111.22191,1666.832864,,1.942095,1162.712376,2325.424752,,1.942095,1086.145366,2715.363414,,1.948117,3541.444563,5312.166844,,1.942095,1178.994229,4126.479802,,1.914122,2842.927831,5117.270097,,,,,,,,,,,,,,,,,,,,,,1.882123,4716.831341,1886.732536,,1.913179,1213.615158,7281.690949,,1.907265,1255.694746,8789.863224,,1.907265,1255.625385,10672.81578,,1.907265,1284.891251,14133.80376,,1.907265,1296.028871,18144.40419,,1.885032,1672.494237,2508.741355,,1.919093,1141.840399,9134.723193,,1.919093,1157.030452,10413.27406,,1.907265,1172.71644,11727.1644,,1.913179,1173.646243,12910.10868,,1.916136,1184.777909,14217.33491,,1.934485,8122.779974,2436.833992,,1.933878,1192.047812,4172.167343,,1.907265,1266.046933,6330.234663,,1.913179,1254.698641,8782.890489,,1.927964,1264.286769,11378.58092,,1.907265,1301.160938,16915.09219,,,,,,,,,,,,,,,,,,,,,,,,
1.882123,2768.938389,1938.256873,,1.954139,2956.538378,3547.846053,,1.951128,2382.543075,3931.196074,,1.951128,1872.793244,4307.424461,,1.951128,1441.144906,4755.77819,,1.951128,763.4367202,3817.183601,,,,,,1.95715,639.8587671,2559.435068,,1.954139,586.6137348,1466.534337,,1.951128,571.9532518,1715.859755,,1.951128,577.6251912,2021.688169,,1.951128,530.671816,2122.687264,,1.887941,8334.027064,1666.805413,,1.954139,1102.713872,1654.070808,,1.945106,1153.86362,2307.727239,,1.945106,1099.616247,2749.040618,,1.951128,3543.791699,5315.687548,,1.945106,1183.353834,4141.738418,,1.917031,2793.55287,5028.395166,,,,,,,,,,,,,,,,,,,,,,1.885032,4696.954982,1878.781993,,1.916136,1205.892496,7235.354979,,1.910222,1237.568584,8662.980086,,1.910222,1238.604521,10528.13843,,1.910222,1299.71488,14296.86368,,1.910222,1286.782871,18014.96019,,1.887941,1689.683011,2534.524517,,1.92205,1149.402126,9195.217009,,1.92205,1152.761915,10374.85724,,1.910222,1173.082286,11730.82286,,1.916136,1192.691519,13119.60671,,1.919093,1181.887165,14182.64598,,1.937394,8290.656526,2487.196958,,1.936835,1187.667741,4156.837094,,1.910222,1247.843734,6239.218672,,1.916136,1231.045335,8617.317346,,1.930921,1241.287571,11171.58814,,1.910222,1294.938726,16834.20344,,,,,,,,,,,,,,,,,,,,,,,,
1.885032,2757.072867,1929.951007,,1.95715,2963.287384,3555.944861,,1.954139,2389.339423,3942.410048,,1.954139,1853.55986,4263.187677,,1.954139,1426.460514,4707.319697,,1.954139,764.6325089,3823.162544,,,,,,1.960161,636.6387063,2546.554825,,1.95715,593.4320055,1483.580014,,1.954139,560.5075043,1681.522513,,1.954139,557.3224962,1950.628737,,1.954139,535.5157555,2142.063022,,1.89085,8354.083327,1670.816665,,1.95715,1092.536654,1638.804981,,1.948117,1150.365137,2300.730274,,1.948117,1072.512906,2681.282265,,1.954139,3545.751273,5318.626909,,1.948117,1178.676446,4125.36756,,1.91994,2769.081564,4984.346815,,,,,,,,,,,,,,,,,,,,,,1.887941,4784.586842,1913.834737,,1.919093,1211.727044,7270.362266,,1.913179,1242.010041,8694.070289,,1.913179,1260.10426,10710.88621,,1.913179,1287.298251,14160.28076,,1.913179,1288.068998,18032.96597,,1.89085,1698.872764,2548.309147,,1.925007,1126.294652,9010.357214,,1.925007,1149.693673,10347.24306,,1.913179,1179.86797,11798.6797,,1.919093,1176.398293,12940.38122,,1.92205,1171.920036,14063.04043,,1.940303,8259.615092,2477.884528,,1.939792,1181.657214,4135.800249,,1.913179,1245.334339,6226.671693,,1.919093,1250.815427,8755.707987,,1.933878,1248.209744,11233.8877,,1.913179,1298.39658,16879.15553,,,,,,,,,,,,,,,,,,,,,,,,
